SUB_ID,ORD,CASE_ID,SOUNDTYPE,SOUNDNUM,SAMEDIFF,MUS_REF,MUS_COM,REF,A,B,C,D,ANS,CORRECT,TIME,COMPLETED,REP,EXPERTICE,HEADPHONE
1132,o3mSbI,1,25,INSTR,8,same,viulut,viulut,AC,AC,MH,CP,BP,AC,1,2020-11-10 10:46:17,0,1,experienced,beyerdynamic dt-770 
2132,o3mSbI,2,12,MUSIC,0,diff,BEE2,BEE1,CP,BP,AC,MH,CP,BP,0,2020-11-10 10:48:29,0,1,experienced,beyerdynamic dt-770 
346,o3mSbI,3,22,INSTR,6,diff,viulut,viulut2,BP,BP,CP,MH,AC,BP,1,2020-11-10 10:52:08,0,1,experienced,beyerdynamic dt-770 
427,o3mSbI,4,24,INSTR,13,diff,viulut,viulut2,CP,BP,CP,AC,MH,BP,0,2020-11-10 10:54:00,0,1,experienced,beyerdynamic dt-770 
527,o3mSbI,5,17,INSTR,11,same,viulut,viulut,AC,AC,CP,BP,MH,AC,1,2020-11-10 10:55:34,0,1,experienced,beyerdynamic dt-770 
627,o3mSbI,6,10,MUSIC,0,diff,BEE2,BEE1,BP,CP,BP,AC,MH,BP,1,2020-11-10 10:57:17,0,1,experienced,beyerdynamic dt-770 
727,o3mSbI,7,29,INSTR,7,diff,viulut,viulut2,AC,MH,CP,AC,BP,AC,1,2020-11-10 10:59:03,0,1,experienced,beyerdynamic dt-770 
827,o3mSbI,8,21,INSTR,15,diff,viulut,viulut2,AC,BP,CP,MH,AC,MH,0,2020-11-10 11:00:24,0,1,experienced,beyerdynamic dt-770 
927,o3mSbI,9,9,MUSIC,0,diff,BEE2,BEE1,AC,AC,MH,BP,CP,AC,1,2020-11-10 11:01:59,0,1,experienced,beyerdynamic dt-770 
1027,o3mSbI,10,19,INSTR,1,same,viulut,viulut,MH,CP,BP,MH,AC,MH,1,2020-11-10 11:03:29,0,1,experienced,beyerdynamic dt-770 
1133,o3mSbI,11,32,INSTR,9,diff,viulut,viulut2,CP,MH,CP,BP,AC,CP,1,2020-11-10 11:04:43,0,1,experienced,beyerdynamic dt-770 
1229,o3mSbI,12,27,INSTR,2,same,viulut,viulut,MH,AC,CP,BP,MH,MH,1,2020-11-10 11:05:38,0,1,experienced,beyerdynamic dt-770 
1327,o3mSbI,13,16,MUSIC,0,same,BEE2,BEE2,CP,CP,AC,BP,MH,CP,1,2020-11-10 11:06:27,0,1,experienced,beyerdynamic dt-770 
1427,o3mSbI,14,5,MUSIC,0,diff,BEE1,BEE2,AC,BP,MH,CP,AC,AC,1,2020-11-10 11:07:54,0,0,experienced,beyerdynamic dt-770 
1527,o3mSbI,15,14,MUSIC,0,same,BEE2,BEE2,BP,CP,AC,MH,BP,BP,1,2020-11-10 11:09:23,0,1,experienced,beyerdynamic dt-770 
1627,o3mSbI,16,3,MUSIC,0,same,BEE1,BEE1,MH,MH,CP,BP,AC,MH,1,2020-11-10 11:12:10,0,0,experienced,beyerdynamic dt-770 
1727,o3mSbI,17,6,MUSIC,0,diff,BEE1,BEE2,BP,CP,AC,BP,MH,MH,0,2020-11-10 11:14:31,0,0,experienced,beyerdynamic dt-770 
1827,o3mSbI,18,11,MUSIC,0,diff,BEE2,BEE1,MH,AC,MH,CP,BP,CP,0,2020-11-10 11:16:10,0,1,experienced,beyerdynamic dt-770 
1927,o3mSbI,19,18,INSTR,16,same,viulut,viulut,BP,AC,CP,MH,BP,BP,1,2020-11-10 11:17:55,0,1,experienced,beyerdynamic dt-770 
2027,o3mSbI,20,20,INSTR,5,same,viulut,viulut,CP,CP,MH,BP,AC,BP,0,2020-11-10 11:19:41,0,1,experienced,beyerdynamic dt-770 
2133,o3mSbI,21,8,MUSIC,0,diff,BEE1,BEE2,CP,CP,AC,MH,BP,BP,0,2020-11-10 11:24:52,0,0,experienced,beyerdynamic dt-770 
2229,o3mSbI,22,1,MUSIC,0,same,BEE1,BEE1,AC,MH,BP,AC,CP,AC,1,2020-11-10 11:25:47,0,0,experienced,beyerdynamic dt-770 
2327,o3mSbI,23,15,MUSIC,0,same,BEE2,BEE2,MH,CP,MH,AC,BP,BP,0,2020-11-10 11:28:18,0,1,experienced,beyerdynamic dt-770 
2427,o3mSbI,24,4,MUSIC,0,same,BEE1,BEE1,CP,MH,BP,AC,CP,CP,1,2020-11-10 11:30:07,0,0,experienced,beyerdynamic dt-770 
2527,o3mSbI,25,13,MUSIC,0,same,BEE2,BEE2,AC,CP,MH,BP,AC,AC,1,2020-11-10 11:30:41,0,1,experienced,beyerdynamic dt-770 
2627,o3mSbI,26,31,INSTR,12,diff,viulut,viulut2,MH,CP,BP,AC,MH,MH,1,2020-11-10 11:31:16,0,1,experienced,beyerdynamic dt-770 
2727,o3mSbI,27,28,INSTR,14,same,viulut,viulut,CP,AC,BP,MH,CP,CP,1,2020-11-10 11:31:51,0,1,experienced,beyerdynamic dt-770 
2827,o3mSbI,28,26,INSTR,4,same,viulut,viulut,BP,AC,BP,CP,MH,BP,1,2020-11-10 11:33:03,0,1,experienced,beyerdynamic dt-770 
2927,o3mSbI,29,7,MUSIC,0,diff,BEE1,BEE2,MH,BP,MH,AC,CP,MH,1,2020-11-10 11:33:51,0,0,experienced,beyerdynamic dt-770 
3027,o3mSbI,30,23,INSTR,3,diff,viulut,viulut2,MH,MH,CP,AC,BP,BP,0,2020-11-10 11:35:30,0,1,experienced,beyerdynamic dt-770 
3128,o3mSbI,31,30,INSTR,10,diff,viulut,viulut2,BP,MH,BP,AC,CP,CP,0,2020-11-10 11:36:50,0,1,experienced,beyerdynamic dt-770 
3227,o3mSbI,32,2,MUSIC,0,same,BEE1,BEE1,BP,CP,BP,MH,AC,BP,1,2020-11-10 11:39:34,0,0,experienced,beyerdynamic dt-770 
1134,o6gP94,1,12,MUSIC,0,diff,BEE2,BEE1,CP,MH,CP,BP,AC,BP,0,2020-11-08 13:21:51,0,1,experienced,NA
2134,o6gP94,2,19,INSTR,1,same,viulut,viulut,MH,AC,BP,MH,CP,MH,1,2020-11-08 13:24:18,0,1,experienced,NA
347,o6gP94,3,28,INSTR,13,same,viulut,viulut,CP,AC,MH,CP,BP,CP,1,2020-11-08 13:25:57,0,1,experienced,NA
428,o6gP94,4,17,INSTR,9,same,viulut,viulut,AC,BP,AC,CP,MH,BP,0,2020-11-08 13:27:11,0,1,experienced,NA
528,o6gP94,5,11,MUSIC,0,diff,BEE2,BEE1,MH,MH,AC,CP,BP,MH,1,2020-11-08 13:27:32,0,1,experienced,NA
628,o6gP94,6,29,INSTR,3,diff,viulut,viulut2,AC,MH,BP,AC,CP,MH,0,2020-11-08 13:27:33,0,1,experienced,NA
728,o6gP94,7,8,MUSIC,0,diff,BEE1,BEE2,CP,MH,AC,CP,BP,MH,0,2020-11-08 13:27:36,0,0,experienced,NA
828,o6gP94,8,5,MUSIC,0,diff,BEE1,BEE2,AC,BP,CP,MH,AC,BP,0,2020-11-08 13:27:37,0,0,experienced,NA
928,o6gP94,9,18,INSTR,12,same,viulut,viulut,BP,AC,BP,CP,MH,AC,0,2020-11-08 13:27:40,0,1,experienced,NA
1028,o6gP94,10,15,MUSIC,0,same,BEE2,BEE2,MH,BP,CP,MH,AC,BP,0,2020-11-08 13:27:42,0,1,experienced,NA
1135,o6gP94,11,22,INSTR,11,diff,viulut,viulut2,BP,CP,AC,MH,BP,CP,0,2020-11-08 13:27:45,0,1,experienced,NA
1230,o6gP94,12,32,INSTR,10,diff,viulut,viulut2,CP,MH,BP,CP,AC,MH,0,2020-11-08 13:27:47,0,1,experienced,NA
1328,o6gP94,13,16,MUSIC,0,same,BEE2,BEE2,CP,MH,BP,AC,CP,MH,0,2020-11-08 13:27:49,0,1,experienced,NA
1428,o6gP94,14,2,MUSIC,0,same,BEE1,BEE1,BP,CP,AC,MH,BP,CP,0,2020-11-08 13:27:51,0,0,experienced,NA
1528,o6gP94,15,3,MUSIC,0,same,BEE1,BEE1,MH,MH,AC,CP,BP,MH,1,2020-11-08 13:27:54,0,0,experienced,NA
1628,o6gP94,16,24,INSTR,8,diff,viulut,viulut2,CP,MH,BP,CP,AC,MH,0,2020-11-08 13:27:56,0,1,experienced,NA
1728,o6gP94,17,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,AC,MH,CP,BP,0,2020-11-08 13:27:59,0,1,experienced,NA
1828,o6gP94,18,30,INSTR,16,diff,viulut,viulut2,BP,AC,MH,CP,BP,AC,0,2020-11-08 13:28:02,0,1,experienced,NA
1928,o6gP94,19,21,INSTR,15,diff,viulut,viulut2,AC,CP,MH,BP,AC,CP,0,2020-11-08 13:28:04,0,1,experienced,NA
2028,o6gP94,20,6,MUSIC,0,diff,BEE1,BEE2,BP,MH,AC,BP,CP,MH,0,2020-11-08 13:28:09,0,0,experienced,NA
2135,o6gP94,21,10,MUSIC,0,diff,BEE2,BEE1,BP,BP,AC,CP,MH,BP,1,2020-11-08 13:28:12,0,1,experienced,NA
2230,o6gP94,22,23,INSTR,14,diff,viulut,viulut2,MH,BP,AC,CP,MH,BP,0,2020-11-08 13:28:15,0,1,experienced,NA
2328,o6gP94,23,14,MUSIC,0,same,BEE2,BEE2,BP,BP,AC,MH,CP,BP,1,2020-11-08 13:28:17,0,1,experienced,NA
2428,o6gP94,24,1,MUSIC,0,same,BEE1,BEE1,AC,BP,MH,CP,AC,BP,0,2020-11-08 13:28:20,0,0,experienced,NA
2528,o6gP94,25,31,INSTR,6,diff,viulut,viulut2,MH,AC,CP,MH,BP,AC,0,2020-11-08 13:28:23,0,1,experienced,NA
2628,o6gP94,26,4,MUSIC,0,same,BEE1,BEE1,CP,BP,CP,MH,AC,BP,0,2020-11-08 13:28:26,0,0,experienced,NA
2728,o6gP94,27,26,INSTR,2,same,viulut,viulut,BP,AC,MH,BP,CP,AC,0,2020-11-08 13:28:28,0,1,experienced,NA
2828,o6gP94,28,7,MUSIC,0,diff,BEE1,BEE2,MH,AC,MH,BP,CP,AC,0,2020-11-08 13:28:30,0,0,experienced,NA
2928,o6gP94,29,25,INSTR,4,same,viulut,viulut,AC,MH,BP,AC,CP,MH,0,2020-11-08 13:28:32,0,1,experienced,NA
3028,o6gP94,30,13,MUSIC,0,same,BEE2,BEE2,AC,BP,CP,AC,MH,BP,0,2020-11-08 13:28:35,0,1,experienced,NA
3129,o6gP94,31,27,INSTR,5,same,viulut,viulut,MH,CP,AC,MH,BP,CP,0,2020-11-08 13:28:37,0,1,experienced,NA
3228,o6gP94,32,20,INSTR,7,same,viulut,viulut,CP,BP,CP,MH,AC,BP,0,2020-11-08 13:28:40,0,1,experienced,NA
1136,oTH81lF,1,13,MUSIC,0,same,BEE2,BEE2,AC,MH,AC,BP,CP,MH,0,2020-12-13 11:04:04,0,1,novice,Jabra elite 65t
2136,oTH81lF,2,18,INSTR,15,same,viulut,viulut,BP,MH,AC,CP,BP,AC,0,2020-12-13 11:05:21,0,1,novice,Jabra elite 65t
348,oTH81lF,3,10,MUSIC,0,diff,BEE2,BEE1,BP,CP,BP,MH,AC,AC,0,2020-12-13 11:06:24,0,1,novice,Jabra elite 65t
429,oTH81lF,4,3,MUSIC,0,same,BEE1,BEE1,MH,CP,MH,AC,BP,BP,0,2020-12-13 11:08:42,0,0,novice,Jabra elite 65t
529,oTH81lF,5,31,INSTR,8,diff,viulut,viulut2,MH,CP,BP,AC,MH,CP,0,2020-12-13 11:10:02,0,1,novice,Jabra elite 65t
629,oTH81lF,6,7,MUSIC,0,diff,BEE1,BEE2,MH,MH,AC,CP,BP,AC,0,2020-12-13 11:12:21,0,0,novice,Jabra elite 65t
729,oTH81lF,7,24,INSTR,11,diff,viulut,viulut2,CP,AC,CP,BP,MH,BP,0,2020-12-13 11:12:39,0,1,novice,Jabra elite 65t
829,oTH81lF,8,5,MUSIC,0,diff,BEE1,BEE2,AC,MH,AC,BP,CP,BP,0,2020-12-13 11:12:54,0,0,novice,Jabra elite 65t
929,oTH81lF,9,4,MUSIC,0,same,BEE1,BEE1,CP,BP,CP,MH,AC,CP,1,2020-12-13 11:13:01,0,0,novice,Jabra elite 65t
1029,oTH81lF,10,12,MUSIC,0,diff,BEE2,BEE1,CP,CP,BP,AC,MH,BP,0,2020-12-13 11:13:16,0,1,novice,Jabra elite 65t
1137,oTH81lF,11,25,INSTR,2,same,viulut,viulut,AC,CP,BP,AC,MH,AC,1,2020-12-13 11:13:25,0,1,novice,Jabra elite 65t
1231,oTH81lF,12,29,INSTR,12,diff,viulut,viulut2,AC,MH,AC,CP,BP,AC,1,2020-12-13 11:13:38,0,1,novice,Jabra elite 65t
1329,oTH81lF,13,23,INSTR,5,diff,viulut,viulut2,MH,MH,CP,BP,AC,BP,0,2020-12-13 11:13:43,0,1,novice,Jabra elite 65t
1429,oTH81lF,14,9,MUSIC,0,diff,BEE2,BEE1,AC,CP,MH,BP,AC,CP,0,2020-12-13 11:13:48,0,1,novice,Jabra elite 65t
1529,oTH81lF,15,27,INSTR,1,same,viulut,viulut,MH,MH,AC,BP,CP,AC,0,2020-12-13 11:13:52,0,1,novice,Jabra elite 65t
1629,oTH81lF,16,30,INSTR,13,diff,viulut,viulut2,BP,BP,AC,MH,CP,BP,1,2020-12-13 11:14:34,0,1,novice,Jabra elite 65t
1729,oTH81lF,17,32,INSTR,10,diff,viulut,viulut2,CP,CP,MH,BP,AC,BP,0,2020-12-13 11:14:38,0,1,novice,Jabra elite 65t
1829,oTH81lF,18,17,INSTR,7,same,viulut,viulut,AC,CP,MH,AC,BP,BP,0,2020-12-13 11:14:42,0,1,novice,Jabra elite 65t
1929,oTH81lF,19,20,INSTR,3,same,viulut,viulut,CP,CP,MH,BP,AC,BP,0,2020-12-13 11:14:45,0,1,novice,Jabra elite 65t
2029,oTH81lF,20,14,MUSIC,0,same,BEE2,BEE2,BP,BP,CP,AC,MH,MH,0,2020-12-13 11:14:48,0,1,novice,Jabra elite 65t
2137,oTH81lF,21,11,MUSIC,0,diff,BEE2,BEE1,MH,BP,MH,AC,CP,AC,0,2020-12-13 11:14:52,0,1,novice,Jabra elite 65t
2231,oTH81lF,22,1,MUSIC,0,same,BEE1,BEE1,AC,AC,BP,CP,MH,BP,0,2020-12-13 11:14:55,0,0,novice,Jabra elite 65t
2329,oTH81lF,23,28,INSTR,9,same,viulut,viulut,CP,AC,CP,BP,MH,BP,0,2020-12-13 11:14:59,0,1,novice,Jabra elite 65t
2429,oTH81lF,24,16,MUSIC,0,same,BEE2,BEE2,CP,CP,MH,AC,BP,CP,1,2020-12-13 11:15:12,0,1,novice,Jabra elite 65t
2529,oTH81lF,25,8,MUSIC,0,diff,BEE1,BEE2,CP,MH,AC,BP,CP,AC,0,2020-12-13 11:15:19,0,0,novice,Jabra elite 65t
2629,oTH81lF,26,19,INSTR,6,same,viulut,viulut,MH,CP,BP,MH,AC,CP,0,2020-12-13 11:15:24,0,1,novice,Jabra elite 65t
2729,oTH81lF,27,15,MUSIC,0,same,BEE2,BEE2,MH,BP,CP,MH,AC,CP,0,2020-12-13 11:15:27,0,1,novice,Jabra elite 65t
2829,oTH81lF,28,21,INSTR,14,diff,viulut,viulut2,AC,MH,BP,AC,CP,AC,1,2020-12-13 11:15:30,0,1,novice,Jabra elite 65t
2929,oTH81lF,29,6,MUSIC,0,diff,BEE1,BEE2,BP,BP,MH,CP,AC,MH,0,2020-12-13 11:15:33,0,0,novice,Jabra elite 65t
3029,oTH81lF,30,2,MUSIC,0,same,BEE1,BEE1,BP,AC,MH,CP,BP,MH,0,2020-12-13 11:15:37,0,0,novice,Jabra elite 65t
3130,oTH81lF,31,26,INSTR,4,same,viulut,viulut,BP,AC,MH,CP,BP,BP,1,2020-12-13 11:16:42,0,1,novice,Jabra elite 65t
3229,oTH81lF,32,22,INSTR,16,diff,viulut,viulut2,BP,CP,AC,MH,BP,BP,1,2020-12-13 11:18:11,0,1,novice,Jabra elite 65t
1138,q1l,1,13,MUSIC,0,same,BEE2,BEE2,AC,BP,CP,AC,MH,AC,1,2020-11-17 09:32:51,0,1,NA,NA
2138,q1l,2,3,MUSIC,0,same,BEE1,BEE1,MH,AC,MH,BP,CP,CP,0,2020-11-17 09:33:52,0,0,NA,NA
349,q1l,3,21,INSTR,3,diff,viulut,viulut2,AC,MH,CP,AC,BP,CP,0,2020-11-17 09:34:49,0,1,NA,NA
430,q1l,4,27,INSTR,12,same,viulut,viulut,MH,BP,CP,AC,MH,BP,0,2020-11-17 09:35:46,0,1,NA,NA
530,q1l,5,26,INSTR,9,same,viulut,viulut,BP,AC,MH,CP,BP,BP,1,2020-11-17 09:36:20,0,1,NA,NA
630,q1l,6,32,INSTR,16,diff,viulut,viulut2,CP,AC,BP,CP,MH,CP,1,2020-11-17 09:37:03,0,1,NA,NA
730,q1l,7,11,MUSIC,0,diff,BEE2,BEE1,MH,MH,AC,CP,BP,CP,0,2020-11-17 09:37:58,0,1,NA,NA
830,q1l,8,1,MUSIC,0,same,BEE1,BEE1,AC,AC,CP,MH,BP,CP,0,2020-11-17 09:38:55,0,0,NA,NA
930,q1l,9,12,MUSIC,0,diff,BEE2,BEE1,CP,MH,CP,BP,AC,CP,1,2020-11-17 09:40:07,0,1,NA,NA
1030,q1l,10,22,INSTR,10,diff,viulut,viulut2,BP,AC,MH,CP,BP,BP,1,2020-11-17 09:41:26,0,1,NA,NA
1139,q1l,11,15,MUSIC,0,same,BEE2,BEE2,MH,CP,AC,MH,BP,MH,1,2020-11-17 09:42:21,0,1,NA,NA
1232,q1l,12,29,INSTR,15,diff,viulut,viulut2,AC,AC,CP,BP,MH,AC,1,2020-11-17 09:43:41,0,1,NA,NA
1330,q1l,13,14,MUSIC,0,same,BEE2,BEE2,BP,CP,BP,AC,MH,AC,0,2020-11-17 09:44:38,0,1,NA,NA
1430,q1l,14,4,MUSIC,0,same,BEE1,BEE1,CP,CP,MH,BP,AC,BP,0,2020-11-17 09:46:00,0,0,NA,NA
1530,q1l,15,18,INSTR,11,same,viulut,viulut,BP,BP,MH,AC,CP,CP,0,2020-11-17 09:46:48,0,1,NA,NA
1630,q1l,16,19,INSTR,1,same,viulut,viulut,MH,CP,AC,BP,MH,MH,1,2020-11-17 09:47:35,0,1,NA,NA
1730,q1l,17,6,MUSIC,0,diff,BEE1,BEE2,BP,AC,CP,BP,MH,CP,0,2020-11-17 09:48:40,0,0,NA,NA
1830,q1l,18,31,INSTR,7,diff,viulut,viulut2,MH,BP,MH,AC,CP,AC,0,2020-11-17 09:49:44,0,1,NA,NA
1930,q1l,19,7,MUSIC,0,diff,BEE1,BEE2,MH,CP,AC,BP,MH,CP,0,2020-11-17 09:50:20,0,0,NA,NA
2030,q1l,20,28,INSTR,5,same,viulut,viulut,CP,MH,BP,AC,CP,CP,1,2020-11-17 09:51:17,0,1,NA,NA
2139,q1l,21,24,INSTR,6,diff,viulut,viulut2,CP,MH,BP,CP,AC,MH,0,2020-11-17 09:52:51,0,1,NA,NA
2232,q1l,22,16,MUSIC,0,same,BEE2,BEE2,CP,BP,MH,AC,CP,AC,0,2020-11-17 09:53:39,0,1,NA,NA
2330,q1l,23,17,INSTR,4,same,viulut,viulut,AC,CP,BP,MH,AC,AC,1,2020-11-17 09:54:47,0,1,NA,NA
2430,q1l,24,20,INSTR,8,same,viulut,viulut,CP,MH,CP,AC,BP,CP,1,2020-11-17 09:55:49,0,1,NA,NA
2530,q1l,25,30,INSTR,2,diff,viulut,viulut2,BP,CP,MH,AC,BP,CP,0,2020-11-17 09:56:29,0,1,NA,NA
2630,q1l,26,25,INSTR,13,same,viulut,viulut,AC,MH,CP,BP,AC,BP,0,2020-11-17 09:57:03,0,1,NA,NA
2730,q1l,27,5,MUSIC,0,diff,BEE1,BEE2,AC,CP,MH,AC,BP,CP,0,2020-11-17 09:57:40,0,0,NA,NA
2830,q1l,28,23,INSTR,14,diff,viulut,viulut2,MH,CP,BP,MH,AC,BP,0,2020-11-17 09:58:50,0,1,NA,NA
2930,q1l,29,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,MH,AC,CP,MH,0,2020-11-17 09:59:38,0,1,NA,NA
3030,q1l,30,2,MUSIC,0,same,BEE1,BEE1,BP,AC,BP,MH,CP,CP,0,2020-11-17 10:00:40,0,0,NA,NA
3131,q1l,31,10,MUSIC,0,diff,BEE2,BEE1,BP,AC,MH,CP,BP,MH,0,2020-11-17 10:01:35,0,1,NA,NA
3230,q1l,32,8,MUSIC,0,diff,BEE1,BEE2,CP,CP,MH,AC,BP,AC,0,2020-11-17 10:02:38,0,0,NA,NA
1140,rFr4,1,12,MUSIC,0,diff,BEE2,BEE1,CP,BP,MH,CP,AC,CP,1,2020-11-13 11:00:49,0,1,experienced,NA
2140,rFr4,2,4,MUSIC,0,same,BEE1,BEE1,CP,CP,AC,BP,MH,BP,0,2020-11-13 11:07:08,0,0,experienced,NA
350,rFr4,3,8,MUSIC,0,diff,BEE1,BEE2,CP,CP,MH,AC,BP,MH,0,2020-11-13 11:07:56,0,0,experienced,NA
431,rFr4,4,25,INSTR,3,same,viulut,viulut,AC,AC,CP,BP,MH,AC,1,2020-11-13 11:08:16,0,1,experienced,NA
531,rFr4,5,15,MUSIC,0,same,BEE2,BEE2,MH,CP,AC,MH,BP,CP,0,2020-11-13 11:08:36,0,1,experienced,NA
631,rFr4,6,28,INSTR,4,same,viulut,viulut,CP,BP,MH,CP,AC,CP,1,2020-11-13 11:08:56,0,1,experienced,NA
731,rFr4,7,21,INSTR,11,diff,viulut,viulut2,AC,AC,BP,CP,MH,MH,0,2020-11-13 11:09:17,0,1,experienced,NA
831,rFr4,8,2,MUSIC,0,same,BEE1,BEE1,BP,AC,MH,CP,BP,BP,1,2020-11-13 11:09:48,0,0,experienced,NA
931,rFr4,9,30,INSTR,13,diff,viulut,viulut2,BP,MH,AC,CP,BP,CP,0,2020-11-13 11:10:02,0,1,experienced,NA
1031,rFr4,10,6,MUSIC,0,diff,BEE1,BEE2,BP,MH,CP,AC,BP,CP,0,2020-11-13 11:10:22,0,0,experienced,NA
1141,rFr4,11,5,MUSIC,0,diff,BEE1,BEE2,AC,CP,BP,MH,AC,CP,0,2020-11-13 11:10:38,0,0,experienced,NA
1233,rFr4,12,14,MUSIC,0,same,BEE2,BEE2,BP,AC,BP,MH,CP,AC,0,2020-11-13 11:10:50,0,1,experienced,NA
1331,rFr4,13,26,INSTR,16,same,viulut,viulut,BP,CP,AC,BP,MH,BP,1,2020-11-13 11:11:04,0,1,experienced,NA
1431,rFr4,14,20,INSTR,15,same,viulut,viulut,CP,BP,AC,CP,MH,CP,1,2020-11-13 11:11:22,0,1,experienced,NA
1531,rFr4,15,23,INSTR,9,diff,viulut,viulut2,MH,BP,CP,AC,MH,BP,0,2020-11-13 11:11:54,0,1,experienced,NA
1631,rFr4,16,1,MUSIC,0,same,BEE1,BEE1,AC,CP,MH,AC,BP,CP,0,2020-11-13 11:12:03,0,0,experienced,NA
1731,rFr4,17,32,INSTR,12,diff,viulut,viulut2,CP,MH,AC,CP,BP,MH,0,2020-11-13 11:12:12,0,1,experienced,NA
1831,rFr4,18,22,INSTR,5,diff,viulut,viulut2,BP,BP,CP,MH,AC,BP,1,2020-11-13 11:12:22,0,1,experienced,NA
1931,rFr4,19,19,INSTR,10,same,viulut,viulut,MH,MH,AC,CP,BP,AC,0,2020-11-13 11:12:54,0,1,experienced,NA
2031,rFr4,20,24,INSTR,2,diff,viulut,viulut2,CP,AC,BP,MH,CP,AC,0,2020-11-13 11:13:12,0,1,experienced,NA
2141,rFr4,21,16,MUSIC,0,same,BEE2,BEE2,CP,AC,MH,BP,CP,MH,0,2020-11-13 11:13:20,0,1,experienced,NA
2233,rFr4,22,10,MUSIC,0,diff,BEE2,BEE1,BP,BP,AC,CP,MH,BP,1,2020-11-13 11:13:31,0,1,experienced,NA
2331,rFr4,23,3,MUSIC,0,same,BEE1,BEE1,MH,CP,MH,AC,BP,MH,1,2020-11-13 11:13:38,0,0,experienced,NA
2431,rFr4,24,13,MUSIC,0,same,BEE2,BEE2,AC,MH,CP,AC,BP,AC,1,2020-11-13 11:13:52,0,1,experienced,NA
2531,rFr4,25,9,MUSIC,0,diff,BEE2,BEE1,AC,CP,AC,MH,BP,BP,0,2020-11-13 11:14:03,0,1,experienced,NA
2631,rFr4,26,27,INSTR,6,same,viulut,viulut,MH,MH,BP,AC,CP,MH,1,2020-11-13 11:17:13,0,1,experienced,NA
2731,rFr4,27,18,INSTR,14,same,viulut,viulut,BP,MH,AC,BP,CP,AC,0,2020-11-13 11:17:23,0,1,experienced,NA
2831,rFr4,28,31,INSTR,8,diff,viulut,viulut2,MH,CP,BP,AC,MH,CP,0,2020-11-13 11:17:37,0,1,experienced,NA
2931,rFr4,29,11,MUSIC,0,diff,BEE2,BEE1,MH,MH,CP,AC,BP,CP,0,2020-11-13 11:18:19,0,1,experienced,NA
3031,rFr4,30,7,MUSIC,0,diff,BEE1,BEE2,MH,BP,AC,CP,MH,BP,0,2020-11-13 11:18:35,0,0,experienced,NA
3132,rFr4,31,29,INSTR,1,diff,viulut,viulut2,AC,BP,CP,AC,MH,BP,0,2020-11-13 11:18:57,0,1,experienced,NA
3231,rFr4,32,17,INSTR,7,same,viulut,viulut,AC,MH,BP,AC,CP,AC,1,2020-11-13 11:19:10,0,1,experienced,NA
1142,rIGOHt,1,15,MUSIC,0,same,BEE2,BEE2,MH,AC,BP,MH,CP,MH,1,2020-11-14 17:36:23,0,1,experienced,Focal
2142,rIGOHt,2,20,INSTR,1,same,viulut,viulut,CP,AC,MH,CP,BP,CP,1,2020-11-14 17:38:21,0,1,experienced,Focal
351,rIGOHt,3,30,INSTR,7,diff,viulut,viulut2,BP,AC,CP,BP,MH,MH,0,2020-11-14 17:39:09,0,1,experienced,Focal
432,rIGOHt,4,18,INSTR,16,same,viulut,viulut,BP,AC,CP,BP,MH,MH,0,2020-11-14 17:40:15,0,1,experienced,Focal
532,rIGOHt,5,17,INSTR,14,same,viulut,viulut,AC,CP,AC,MH,BP,BP,0,2020-11-14 17:40:49,0,1,experienced,Focal
632,rIGOHt,6,1,MUSIC,0,same,BEE1,BEE1,AC,CP,MH,AC,BP,MH,0,2020-11-14 17:42:11,0,0,experienced,Focal
732,rIGOHt,7,13,MUSIC,0,same,BEE2,BEE2,AC,BP,AC,MH,CP,MH,0,2020-11-14 17:42:51,0,1,experienced,Focal
832,rIGOHt,8,24,INSTR,12,diff,viulut,viulut2,CP,MH,CP,AC,BP,BP,0,2020-11-14 17:44:03,0,1,experienced,Focal
932,rIGOHt,9,10,MUSIC,0,diff,BEE2,BEE1,BP,MH,BP,CP,AC,CP,0,2020-11-14 17:45:01,0,1,experienced,Focal
1032,rIGOHt,10,31,INSTR,13,diff,viulut,viulut2,MH,CP,MH,BP,AC,MH,1,2020-11-14 17:45:55,0,1,experienced,Focal
1143,rIGOHt,11,25,INSTR,2,same,viulut,viulut,AC,AC,BP,MH,CP,MH,0,2020-11-14 17:45:57,0,1,experienced,Focal
1234,rIGOHt,12,8,MUSIC,0,diff,BEE1,BEE2,CP,CP,BP,MH,AC,AC,0,2020-11-14 17:45:59,0,0,experienced,Focal
1332,rIGOHt,13,29,INSTR,11,diff,viulut,viulut2,AC,CP,AC,BP,MH,MH,0,2020-11-14 17:46:01,0,1,experienced,Focal
1432,rIGOHt,14,4,MUSIC,0,same,BEE1,BEE1,CP,MH,AC,BP,CP,AC,0,2020-11-14 17:46:03,0,0,experienced,Focal
1532,rIGOHt,15,26,INSTR,5,same,viulut,viulut,BP,BP,AC,CP,MH,CP,0,2020-11-14 17:46:05,0,1,experienced,Focal
1632,rIGOHt,16,28,INSTR,9,same,viulut,viulut,CP,AC,CP,MH,BP,BP,0,2020-11-14 17:46:07,0,1,experienced,Focal
